ID,Source Server,Batch GUID,ROOTGUID,OrderId,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,SetPoint Float,Actual Value Float,FormulaCategoryName,sp_prot
267,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,12000,Pmx 100412  Baladi MM2,100412,60,60.12,FeedMill_Hammer,204
268,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,6000,Protease Enzyme,100389,0.6,0.6299999,FeedMill_Hammer,203
269,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,12000,Recycle Broiler feed,200000,60,64.29999,FeedMill_Hammer,202
270,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,6000,SALT.,100051,7.5,7.519999,FeedMill_Hammer,204
271,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,6000,Sodium Bicarbonate,100052,3,3.039999,FeedMill_Hammer,203
272,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,6000,SOYA BEAN 100359,100359,384.48,380.9,FeedMill_Hammer,202
273,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,12000,Water,1001,45,39.69411,FeedMill_Hammer,100
274,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,6000,WHEAT,150066,1652.943,1645.9,FeedMill_Hammer,201
275,Server1,E05B8B83-9C97-4EF6-AAA1-150EB96C32B6,30C7FE02-5F47-42C5-B99E-03C1C8269964,929,FM LOT-878HM Baladi Meat Maker 1,FM Baladi Maker 2,2025-03-28 20:34:45.043,2025-03-28 21:26:59.583,2025-03-28 21:28:04.873,12000,Wheat Bran,200223,348.642,358.9,FeedMill_Hammer,201
276,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,Availa Cr1000 Zinpro USA,100607,0.9,0.5499998,FeedMill_Hammer,203
277,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,BARLEY,100334,225,220.7,FeedMill_Hammer,202
278,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,Bran Pellets,200321,700,700.2,FeedMill_Hammer,202
279,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,corn screening,100583,210,214.3,FeedMill_Hammer,202
280,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,DDGS,100427,195,192.6,FeedMill_Hammer,202
281,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,Limestone,100048,63.9,66.99997,FeedMill_Hammer,202
282,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,12000,Molasses,100085,120,120.2339,FeedMill_Hammer,NULL
283,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,12000,PMX 100331 Ruminant,100331,9,9.109999,FeedMill_Hammer,204
284,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,RAPSEED,100081,209.4,209.4,FeedMill_Hammer,202
285,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,RICE HUSK,100317,600,599,FeedMill_Hammer,201
286,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,12000,SALT.,100051,28.8,28.41,FeedMill_Hammer,204
287,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,Sodium Bicarbonate,100052,6,5.34,FeedMill_Hammer,203
288,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,12000,Water,1001,45,39.61376,FeedMill_Hammer,100
289,Server1,75BC859F-DF1C-4EED-8FBB-1625BD8449E8,01F02A12-4C28-4829-B27F-80D49BE37416,920,FM LOT-869FM Ruminant 13% 3,FM Ruminant 13%,2025-03-28 12:01:10.713,2025-03-28 12:57:54.657,2025-03-28 12:59:00.593,6000,Wheat Bran,200223,632.9,647.4,FeedMill_Hammer,201
290,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,Availa Cr1000 Zinpro USA,100607,0.9,0.7999997,FeedMill_Hammer,203
291,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,BARLEY,100334,225,223.2,FeedMill_Hammer,202
292,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,Bran Pellets,200321,700,692.7,FeedMill_Hammer,202
293,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,corn screening,100583,210,204.7,FeedMill_Hammer,202
294,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,DDGS,100427,195,192.6,FeedMill_Hammer,202
295,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,Limestone,100048,63.9,64.89999,FeedMill_Hammer,202
296,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,Molasses,100085,120,104.801,FeedMill_Hammer,NULL
297,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,12000,PMX 100331 Ruminant,100331,9,8.769997,FeedMill_Hammer,204
298,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,12000,RAPSEED,100081,209.4,207,FeedMill_Hammer,202
299,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,RICE HUSK,100317,600,594.6,FeedMill_Hammer,201
300,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,SALT.,100051,28.8,28.89,FeedMill_Hammer,204
301,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,Sodium Bicarbonate,100052,6,5.979999,FeedMill_Hammer,203
302,Server1,20CA87DA-AAE2-4184-B665-16A5E99C159D,B2F676B8-EA69-4F9D-ADD4-086CB73D5056,918,FM LOT-867FM Ruminant 13% 01,FM Ruminant 13%,2025-03-28 07:23:09.170,2025-03-28 08:36:25.720,2025-03-28 08:37:30.870,6000,Wheat Bran,200223,632.9,635.9,FeedMill_Hammer,201
303,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,AMA-Poultry,100517,0.9,0.71,FeedMill_Hammer,203
304,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,CORN,100038,450,455.5001,FeedMill_Hammer,201
305,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,Feed Enzyme,100021,0.21,0.21,FeedMill_Hammer,203
306,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,layer  Recycle,200001,60,60.19995,FeedMill_Hammer,202
307,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,Limestone,100048,282,290.2,FeedMill_Hammer,202
308,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,Lysine,100000,2.619,2.55,FeedMill_Hammer,203
309,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,12000,MCP,2001445,8.796,8.82,FeedMill_Hammer,204
310,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,12000,METH,1004,2.475,2.492931,FeedMill_Hammer,100
311,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,12000,PMX 100414 Baladi Egg Maker,100414,45,45.02,FeedMill_Hammer,204
312,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,Protease Enzyme,100389,0.6,0.5799999,FeedMill_Hammer,203
313,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,SOYA BEAN 100359,100359,354.114,355.1,FeedMill_Hammer,202
314,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,12000,Soya Oil,100024,30,30.03512,FeedMill_Hammer,100
315,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,12000,Water,1001,45,39.3928,FeedMill_Hammer,100
316,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,WHEAT,150066,1005.477,1007.1,FeedMill_Hammer,201
317,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,6000,Wheat Bran,200223,217.749,214.2,FeedMill_Hammer,201
318,Server1,387C583E-1F60-486E-AF01-181F8356E0AC,60F14A52-E286-489C-8893-A66E155E15D2,934,FM LOT-882HM Baladi Egg Maker 2,FM Baladi Egg Maker,2025-03-29 03:15:34.197,2025-03-29 03:56:41.320,2025-03-29 03:59:27.847,12000,Wheat Flour,100306,600,600,FeedMill_Hammer,202
319,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,6000,CORN,100038,1860,1862.1,FeedMill_Hammer,201
320,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,6000,MCP,2001445,12.405,12.35,FeedMill_Hammer,204
321,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,12000,METH,1004,12,11.98283,FeedMill_Hammer,100
322,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,6000,PMX 100392  Broiler Fin HP,100392,60,60.07999,FeedMill_Hammer,204
323,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,6000,SALT.,100051,6,6.19,FeedMill_Hammer,204
324,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,6000,Sodium Bicarbonate,100052,6.303,6.399999,FeedMill_Hammer,203
325,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,6000,SOYA BEAN 100359,100359,900,900.1,FeedMill_Hammer,202
326,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,12000,Soya Oil,100024,50,50.04373,FeedMill_Hammer,100
327,Server1,600B6722-CBEA-417F-A801-192D4B825990,848420B7-8A52-4A72-AE70-DED7963EB34D,943,FM LOT-890FM Maker- 3  11-Jan 02,FM Meat Maker3 CR  New,2025-03-29 15:30:45.920,2025-03-29 16:38:25.437,2025-03-29 19:08:43.590,12000,Water,1001,30,39.37271,FeedMill_Hammer,100
328,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,6000,CORN,100038,1860,1860.4,FeedMill_Hammer,201
329,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,6000,MCP,2001445,12.405,12.44,FeedMill_Hammer,204
330,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,12000,METH,1004,12,12.00378,FeedMill_Hammer,100
331,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,6000,PMX 100392  Broiler Fin HP,100392,60,60.09999,FeedMill_Hammer,204
332,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,6000,SALT.,100051,6,6.059999,FeedMill_Hammer,204
333,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,6000,Sodium Bicarbonate,100052,6.303,6.179999,FeedMill_Hammer,203
334,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,6000,SOYA BEAN 100359,100359,900,895.6,FeedMill_Hammer,202
335,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,12000,Soya Oil,100024,50,50.09342,FeedMill_Hammer,100
336,Server1,262CF3DB-A108-44D0-9391-1A4CDCFF2438,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 02,FM Meat Maker3 CR  New,2025-03-28 09:54:16.713,2025-03-28 10:45:23.577,2025-03-28 10:46:28.950,12000,Water,1001,30,39.29235,FeedMill_Hammer,100
337,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,AMA-Poultry,100517,0.9,0.8999999,FeedMill_Roller,203
338,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,CORN,100038,1731,1734.4,FeedMill_Roller,201
339,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,DL-Methionine Premix,100001,2.85,2.78,FeedMill_Roller,204
340,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,Limestone,100048,4.692,11.79999,FeedMill_Roller,202
341,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,MCP,2001445,14.256,14.32,FeedMill_Roller,204
342,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,12000,Molasses,100085,75,75.18923,FeedMill_Roller,NULL
343,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,PMX 100364 Chick Starter Mash,100364,60,59.20999,FeedMill_Roller,203
344,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,SALT.,100051,3.501,3.529999,FeedMill_Roller,204
345,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,Sodium Bicarbonate,100052,9.318,9.219999,FeedMill_Roller,203
