Source Server,Batch GUID,ROOTGUID,OrderId,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,sp_prot,SetPoint Float,Actual Value Float,FormulaCategoryName,POBJID,EventID
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7204862,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.309607,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Broiler Starter PX,69,100.0,4.05,5.653935,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Choline Chloride 60%,26,100.0,2.7,2.604167,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,KENZYME PRO,77,100.0,2.7,2.879051,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Limestone,113,100.0,55.485,61.02429,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,LYSOFORTE DRY,30,100.0,0.9,1.099537,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Maize,100,100.0,2679.705,2689.525,Production Recipes,4,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Methionine,12,100.0,10.62,11.14005,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,NOVELA ECL,6,100.0,0.45,0.5700232,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Provi Oxi Stop,21,100.0,0.45,1.04022,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Rovabio P10,176,100.0,2.25,2.899305,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Sacox (500g),91,100.0,2.25,3.287037,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Salt,202,100.0,12.96,13.02083,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,SOLIS,124,100.0,6.75,8.260995,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,0.0,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,SOYA-,105,100.0,1619.145,1619.618,Production Recipes,1,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes,10,
Server2,9F3B3FBD-4FA0-4D04-8D44-1500A3B794A6,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 4,BROILER GROWER,2026-07-22 11:47:49.837,2026-07-22 12:15:28.700,2026-07-22 12:16:33.240,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes,6,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,BETAIN HCL,142,100.0,2.25,2.893518,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7306134,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.280671,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Broiler Starter PX,69,100.0,4.05,5.173612,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Choline Chloride 60%,26,100.0,2.7,3.049768,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,KENZYME PRO,77,100.0,2.7,3.226274,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Limestone,113,100.0,55.485,62.67358,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.9100116,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Maize,100,100.0,2679.705,2681.568,Production Recipes,4,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Methionine,12,100.0,10.62,9.982639,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,NOVELA ECL,6,100.0,0.45,0.5598959,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Provi Oxi Stop,21,100.0,0.45,1.019965,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Rovabio P10,176,100.0,2.25,2.731482,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Sacox (500g),91,100.0,2.25,3.269676,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Salt,202,100.0,12.96,13.02083,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,SOLIS,124,100.0,6.75,7.060184,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,0.0,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,SOYA-,105,100.0,1619.145,1613.571,Production Recipes,1,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes,10,
Server2,628F33B0-E8E0-4CC4-A27F-55E3B0ECC6A1,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-22 11:47:51.823,2026-07-22 12:20:58.793,2026-07-22 12:22:03.067,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes,6,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,BETAIN HCL,142,100.0,2.25,2.390046,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7812501,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.04919,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Broiler Starter PX,69,100.0,4.05,6.440972,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Choline Chloride 60%,26,100.0,2.7,2.858796,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,KENZYME PRO,77,100.0,2.7,2.748842,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Limestone,113,100.0,55.485,66.52197,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.9505209,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Maize,100,100.0,2679.705,2681.568,Production Recipes,4,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Methionine,12,100.0,10.62,11.14005,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,NOVELA ECL,6,100.0,0.45,0.5497686,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Provi Oxi Stop,21,100.0,0.45,1.100984,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Rovabio P10,176,100.0,2.25,2.563658,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Sacox (500g),91,100.0,2.25,3.414352,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Salt,202,100.0,12.96,14.03356,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,SOLIS,124,100.0,6.75,7.08912,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,9.114578,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,SOYA-,105,100.0,1619.145,1619.068,Production Recipes,1,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes,10,
Server2,A4FFB991-8EF1-47F3-A9DB-B58DD5724978,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 3,BROILER GROWER,2026-07-22 11:47:53.867,2026-07-22 12:46:03.120,2026-07-22 12:47:07.353,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes,6,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,BETAIN HCL,142,100.0,2.25,2.621528,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7595485,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.41088,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Broiler Starter PX,69,100.0,4.05,5.069445,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Choline Chloride 60%,26,100.0,2.7,2.679399,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,KENZYME PRO,77,100.0,2.7,3.153935,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Limestone,113,100.0,47.655,47.28003,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.9606482,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Maize,100,100.0,2877.075,2877.315,Production Recipes,4,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Methionine,12,100.0,9.72,10.12732,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Monocalcium Phos,204,100.0,31.14,31.10532,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,NOVELA ECL,6,100.0,0.45,0.5700232,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Rovabio P10,176,100.0,2.25,3.049768,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,Salt,202,100.0,13.635,14.03357,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,SOLIS,124,100.0,6.75,7.118055,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,SOUDIOM Bicarbon,35,100.0,8.145,8.969906,Production Recipes,1,
Server2,7B6E56D8-3692-4A7B-974E-45E799BE3004,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER FINISHER601 1,BROILER FINISHER BAG,2026-07-22 11:47:55.867,2026-07-22 12:55:27.377,2026-07-22 12:56:31.143,4500.0,SOYA-,105,100.0,1443.105,1233.131,Production Recipes,1,
