Source Server,Batch GUID,ROOTGUID,OrderID,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,sp_prot,SetPoint Float,Actual Value Float,FormulaCategoryName
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,9.114586,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,SOYA-,105,100.0,1619.145,1626.215,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,BETAIN HCL,142,100.0,2.25,2.962963,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7609955,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Broiler Mineral Mix,31,100.0,4.5,6.163194,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,KENZYME PRO,77,100.0,2.7,3.240741,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,Limestone,113,100.0,65.07,72.56946,Production Recipes
Server2,42849C0F-88F3-4229-B702-3C18C1CBA562,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER604 2,BROILER STARTER,2026-07-23 02:34:53.987,2026-07-23 04:09:14.577,2026-07-23 04:10:17.907,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.8506944,Production Recipes
